what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1314871972555
java.runtime.version,sysinfo,,,"1.6.0_26-b03-384-10M3425",1314871972555
java.specification.name,sysinfo,,,"Java Platform API Specification",1314871972555
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314871972555
java.specification.version,sysinfo,,,"1.6",1314871972555
java.vendor,sysinfo,,,"Apple Inc.",1314871972555
java.version,sysinfo,,,"1.6.0_26",1314871972555
java.vm.info,sysinfo,,,"mixed mode",1314871972555
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1314871972555
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1314871972555
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314871972555
java.vm.specification.version,sysinfo,,,"1.0",1314871972555
java.vm.vendor,sysinfo,,,"Apple Inc.",1314871972555
java.vm.version,sysinfo,,,"20.1-b02-384",1314871972555
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1314871972598
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1314871973039
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1314871973836
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1314871973965
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1314871974064
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1314871975331
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1314871975605
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1314871976139
started,bundle,org.eclipse.m2e.core,1.0.0.20110607-2117,"org.eclipse.m2e.core",1314871978866
started,bundle,org.eclipse.m2e.jdt,1.0.0.20110607-2117,"org.eclipse.m2e.jdt",1314871978960
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1314871986461
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1314871994639
started,bundle,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms",1314871996545
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1314871997667
started,bundle,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.adt",1314871997668
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1314871998264
